CandidateId,Sha256,FileName,FamilyId,Split,HeaderOcrConfidence,HeaderSource,VisualReferenceType,VisualReferenceLabel,VisualReferenceObservation,VisualReferenceIsGroundTruth,QrLabels,CanonicalTitleTypes,CanonicalTitleEvidence,SemanticCueTypes,DeterministicDecision,ResolutionReason,GateReason,DecisionEvidence,Residual,ResidualDiagnosticGroup,SemanticNeed,EvidenceGap,VisualReferenceBinaryAgreement
R000140,B3113D190773FBBD65962BAFBED3850DA90037CDB78B067D8E3DC4D3C8E67A65,Z001023350341.pdf,F-DBF395AB1DF40810E701,DEVELOPMENT,0.84,H1D10B_TEXT_ZIP,COMPROBANTE_BANCARIO,OTRO_DOCUMENTO,Solicitud/boleta de depósito para servicio adicional.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,STRUCTURED_BANK_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Reconocer estructura/intención de depósito o comprobante bancario sin depender de un título fiscal conocido.,
R000069,9DEFF370610668A672B5743E1D56640197DD73C29661C593A4E07656610312BE,Z001023410319.pdf,F-4A9DE0BA25B0F77E802F,DEVELOPMENT,0.94,H1D10B_TEXT_ZIP,RECIBO,OTRO_DOCUMENTO,Tickets/recibos fiscales escaneados.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000061,01EEBBC0B1CF90274F09A18C563F892FF0D54A246C447FCBFA3AF69E361C94D3,Z001023478458.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000064,2E81DF80CEEBF07F54D70CA7DD706A79558744B1AE9141BC3746DB971A9E002C,Z001023478517.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000048,576B8F132C0E88EBDAE42BE903FF9786177F4D737C93B63D8869C4627462B461,Z001023397946.pdf,F-17EDEDC266F087E00DD9,DEVELOPMENT,0.92,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,"Formulario/constancia Swiss Medical, no factura.",False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADOVENCIMIENTOFACTURA"", ""OriginalLine"": ""Periodo Facturado Vencimiento Factura"", ""LineNumber"": 36, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,Periodo Facturado Vencimiento Factura,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000149,73D84FABB35BD6AB8B9F6D7AE59524102BFE262746A54FDCCD57EA0FCA0DA016,Z001023478146.pdf,F-EFE6E9C595B24436566B,DEVELOPMENT,0.89,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito NCR Atleos.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000076,919E46614EAB8D6AA723378211A27A0271E06E749E4FC49745AF7520CCE6F1C6,Z001023423266.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.91,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito electrónica.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE17012025HASTA17012025FECHADEVTOPARAELPAGO24012025"", ""OriginalLine"": ""Período Facturado Desde: — 17/01/2025 Hasta: 17/01/2025 Fecha de Vto. para el pago: 24/01/2025"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,Período Facturado Desde: — 17/01/2025 Hasta: 17/01/2025 Fecha de Vto. para el pago: 24/01/2025,True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000117,4DE7E2A50CB83BC5CE43B657D5D7F3FF84FD8951D76309BBA21FC3D90B1B93E7,Z001023455494.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000010,56D39A5F9D1B9453032F58A2E9AD1E15DD388288CC16A256C948E7C45E676E51,Z001023366034.pdf,F-79331C037636CAC2A8A5,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Brinks.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""| A | NOTA DE CREDITO"", ""LineNumber"": 3, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,| A | NOTA DE CREDITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000110,A4BC0FFF6264A49C7F26DEF70AB61CDA387F7A8DEB559C014AD44C254DC1F24F,Z001023321182.pdf,F-528195517181358E7E77,DEVELOPMENT,0.84,H1D10B_TEXT_ZIP,IMPUESTO_BOLETA,OTRO_DOCUMENTO,Boleta/cupón municipal de pago.,False,,,[],TRANSFERENCIA_ANTICIPO,,NO_DECISION,NOT_APPLICABLE,,True,STRUCTURED_TAX_OR_PAYMENT_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Reconocer boleta/cupón de pago como documento no factura mediante semántica o estructura documental.,
R000095,9595171C316BF157FBB05B3B719D36858109C1542BDDD2104E869FAD47411A31,Z001023435611.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A | Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A | Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,False
R000118,A71FC5B1F8DC5DEC5BCCCF9BC94C8368C2A741F27460799BFC74BBC21B8D9A76,Z001023455596.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Comprobante Swiss Medical distinto de factura.,False,,NOTA_DEBITO,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""ANOTADEDEBITO"", ""OriginalLine"": ""A Nota de Débito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Débito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000066,ACC048319775E1E15699EF5BA9B41FE91E15CA3A4B832DBFD4103758E5F65E97,Z001023467490.pdf,F-E311D094CEA0C30D422D,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura de crédito electrónica MiPyME Veolia.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURADECREDITOELECTRONICA"", ""CanonicalLine"": ""OORIGINALFACTURADECREDITOELECTRONICA"", ""OriginalLine"": ""O Original FACTURA DE CREDITO ELECTRONICA"", ""LineNumber"": 5, ""Position"": 9, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,O Original FACTURA DE CREDITO ELECTRONICA,True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000056,1CDBBA2E0D0087C3CB21CD350611DDCB701EC633C668DAE9376C36FD6E95CB2D,Z001023455595.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_DEBITO,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""ANOTADEDEBITO"", ""OriginalLine"": ""A Nota de Débito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Débito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000144,A0885E2F9662A9A164C4BB6E49E988BAAD8220E0821546A9858A4E0973DD3625,Z001023435573.pdf,F-7DE49F9411CD37B39502,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | Factura |"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | Factura | || N?1020-00968100,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000138,6847B5779151E0CBABD230D26319A7C98816D0DC1CB1E29BE43284F906E180C3,Z001023435979.pdf,F-BDF3583108E58D95851B,DEVELOPMENT,0.89,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Chexa.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | FACTURA"", ""LineNumber"": 3, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | FACTURA || 01 ORIGINAL,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000107,616794539B7C4B5DF3CE240204FCE2CEBB67CC60FAB8BE37DCBFCD190B3A0BF4,Z001023397950.pdf,F-17EDEDC266F087E00DD9,DEVELOPMENT,0.92,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,"Formulario/constancia Swiss Medical, no factura.",False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADOVENCIMIENTOFACTURA"", ""OriginalLine"": ""Periodo Facturado Vencimiento Factura"", ""LineNumber"": 36, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,Periodo Facturado Vencimiento Factura,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000090,2E2B3AD5EB47C2465B9744FD5BBD9A54EDD69C73A92CD41C577D441D650D8E03,Z001023322090.pdf,F-1194B99A8ACD44182103,DEVELOPMENT,0.92,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Liquidación de expensas.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000050,99C3AC8AA32EEE0B5F8D14AFF06CF970678A9E779BCBF65C6C0C7EBE7875F490,Z001023321388.pdf,F-B0806CF0837554DFA005,DEVELOPMENT,0.83,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Liquidación de expensas.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000020,5F3A879162836D55EBF4EC8C114B9C7E46E9FC2AE3CCD7F5BB9102A766C7CDD0,Z001023422217.pdf,F-768E689B43DC4B18F437,DEVELOPMENT,0.89,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura de servicio eléctrico Edesur.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""CALCULADOSCOMOPONDERACIONDEAMBOSPERIODOSALAFECHADEEMISIONDELAPRESENTEESTESUMNOREGISTRAFACTURASPENDIENTESDEPAGOPORCONSUMOEELECTRICAESTAFACTURAPOSEEDEBITO"", ""OriginalLine"": ""calculados como ponderación de ambos periodos. A la fecha de emisión de la presente, este sum. no registra facturas pendientes de pago por consumo e. eléctrica. Esta factura posee débito"", ""LineNumber"": 87, ""Position"": 86, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,"calculados como ponderación de ambos periodos. A la fecha de emisión de la presente, este sum. no registra facturas pendientes de pago por consumo e. eléctrica. Esta factura posee débito",True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000128,982F7C678EC59D2EE3FD8B49283BEFFF07EF6AAF2D165BB9460C9C1D6FCDEDEB,Z001023243754.pdf,F-307448872A50D31DD08C,DEVELOPMENT,0.57,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Rendición de gastos de consorcio.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000104,F798C037CB547CE8C7B8EA89225A776A4CA6CD1C4FFB08A14EE739A4EAD7ADD5,Z001023478549.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.84,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000003,2DA1E505AF015145856EA6546519A252A9DF63F88A31E7C1476053E2A7B0642B,Z001023435614.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A | Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A | Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000111,6B5CA4D57A8AF24207DADE365891605C598C2766A9C9D903D4309174B45F9498,Z001023321390.pdf,F-401B47A55EBA736ED256,DEVELOPMENT,0.79,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Cupón de pago de expensas.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000055,0B59A855C174A39555825291E09AD670E0177F85A302A347D979479ACC37CB5E,Z001023478613.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000081,5796008F929AE08D607B6A36C5254BC78C3BF3A55DA4807B9FAA69009CD3C0EE,Z001023478600.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000091,3A5D7B9BDFF059269E267778DD09F8B1D4B32743E551758513DE4D39E3B73265,Z001023478532.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000101,1F26D49FBA99019EB261823E6F5BD97006F5CBD3D0514AC5C4FF96E5829586B7,Z001023411423.pdf,F-319491FEEAF6386D99BD,DEVELOPMENT_DIAGNOSTIC,0.86,H1D10B_TEXT_ZIP,RECIBO,OTRO_DOCUMENTO,Recibo electrónico.,False,,RECIBO|FACTURA,"[{""DocumentType"": ""RECIBO"", ""Alias"": ""RECIBO"", ""CanonicalLine"": ""ARECIBO"", ""OriginalLine"": ""A | RECIBO"", ""LineNumber"": 11, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE16012025HASTA16012025FECHADEVTOPARAELPAGO16012025"", ""OriginalLine"": ""Período Facturado Desde: — 16/01/2025 Hasta: 16/01/2025 Fecha de Vto. para el pago: 16/01/2025"", ""LineNumber"": 35, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A | RECIBO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000145,3E26FF29921BE0E949C64C6A91E7FE7891CC8DFC1578115057A26CA96F7EBD0D,Z001023266966.pdf,F-5C5C283B8712D7428849,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,COMPROBANTE_BANCARIO,OTRO_DOCUMENTO,Boletas/comprobantes de depósito.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,STRUCTURED_BANK_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Reconocer estructura/intención de depósito o comprobante bancario sin depender de un título fiscal conocido.,
R000108,7283909A30C86B8131301F460285F46B33BBAAC2D3CB556104D366BE677DE138,Z001023397948.pdf,F-17EDEDC266F087E00DD9,DEVELOPMENT,0.92,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,"Formulario/constancia Swiss Medical, no factura.",False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADOVENCIMIENTOFACTURA"", ""OriginalLine"": ""Periodo Facturado Vencimiento Factura"", ""LineNumber"": 36, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,Periodo Facturado Vencimiento Factura,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000006,3F5F5DBC90453C5A84803CDEAB6B560255B52986DB837EF17718BF92FC61B994,Z001023435610.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A | Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A | Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000136,41909824D1AB0FBE74B93662CE79C82F6A0E2B9DC9ED0C3E9854890DF861A3BA,Z001023283762.pdf,F-93140D859A6E512CC65F,DEVELOPMENT,0.89,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Cupones/liquidación de expensas.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000133,CA822291BE5FD43423EDDF731B1B9057412CDFB537AE79EED3E51B4F585A4F40,Z001023422219.pdf,F-768E689B43DC4B18F437,DEVELOPMENT,0.89,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura de servicio eléctrico Edesur.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""CALCULADOSCOMOPONDERACIONDEAMBOSPERIODOSALAFECHADEEMISIONDELAPRESENTEESTESUMNOREGISTRAFACTURASPENDIENTESDEPAGOPORCONSUMOEELECTRICAESTAFACTURAPOSEEDEBITO"", ""OriginalLine"": ""calculados como ponderación de ambos periodos. A la fecha de emisión de la presente, este sum. no registra facturas pendientes de pago por consumo e. eléctrica. Esta factura posee débito"", ""LineNumber"": 87, ""Position"": 86, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,"calculados como ponderación de ambos periodos. A la fecha de emisión de la presente, este sum. no registra facturas pendientes de pago por consumo e. eléctrica. Esta factura posee débito",True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000080,2D2A5FAA85CA3ED0E930858626211A8596B2126AFB0B4A0708C7385B151ACC00,Z001023435615.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A | Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A | Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
